experiment,subject,rating_type,label_shown,index,condition,condition_expl,src,first_label,second_label,first_res,second_res,rating,rating_str
1,25,7,yes,1,7,UHD -> UHD,SRC03,UHD,UHD,UHD,UHD,-2,worse
1,25,7,yes,2,8,HD -> HD,SRC05,HD,HD,HD,HD,2,better
1,25,7,yes,3,6,"HD -> HD
L: UHD -> HD",SRC01,UHD,HD,HD,HD,0,same
1,25,7,yes,4,2,UHD -> HD,SRC02,UHD,HD,UHD,HD,-1,slightly worse
1,25,7,yes,5,7,UHD -> UHD,SRC04,UHD,UHD,UHD,UHD,-2,worse
1,25,7,yes,6,7,UHD -> UHD,SRC07,UHD,UHD,UHD,UHD,2,better
1,25,7,yes,7,2,UHD -> HD,SRC08,UHD,HD,UHD,HD,0,same
1,25,7,yes,8,6,"HD -> HD
L: UHD -> HD",SRC06,UHD,HD,HD,HD,2,better
1,25,7,yes,9,2,UHD -> HD,SRC03,UHD,HD,UHD,HD,1,slightly better
1,25,7,yes,10,2,UHD -> HD,SRC05,UHD,HD,UHD,HD,-2,worse
1,25,7,yes,11,6,"HD -> HD
L: UHD -> HD",SRC08,UHD,HD,HD,HD,3,much better
1,25,7,yes,12,8,HD -> HD,SRC06,HD,HD,HD,HD,-2,worse
1,25,7,yes,13,6,"HD -> HD
L: UHD -> HD",SRC07,UHD,HD,HD,HD,-2,worse
1,25,7,yes,14,3,"UHD -> UHD
L: HD -> UHD",SRC01,HD,UHD,UHD,UHD,-2,worse
1,25,7,yes,15,4,"HD -> HD
L: HD -> UHD",SRC02,HD,UHD,HD,HD,2,better
1,25,7,yes,16,1,HD -> UHD,SRC04,HD,UHD,HD,UHD,2,better
1,25,7,yes,17,1,HD -> UHD,SRC02,HD,UHD,HD,UHD,2,better
1,25,7,yes,18,4,"HD -> HD
L: HD -> UHD",SRC01,HD,UHD,HD,HD,-1,slightly worse
1,25,7,yes,19,3,"UHD -> UHD
L: HD -> UHD",SRC06,HD,UHD,UHD,UHD,-2,worse
1,25,7,yes,20,3,"UHD -> UHD
L: HD -> UHD",SRC08,HD,UHD,UHD,UHD,-1,slightly worse
1,25,7,yes,21,2,UHD -> HD,SRC07,UHD,HD,UHD,HD,-2,worse
1,25,7,yes,22,3,"UHD -> UHD
L: HD -> UHD",SRC03,HD,UHD,UHD,UHD,-2,worse
1,25,7,yes,23,5,"UHD -> UHD
L: UHD -> HD",SRC04,UHD,HD,UHD,UHD,-3,much worse
1,25,7,yes,24,7,UHD -> UHD,SRC05,UHD,UHD,UHD,UHD,0,same
1,25,7,yes,25,5,"UHD -> UHD
L: UHD -> HD",SRC01,UHD,HD,UHD,UHD,0,same
1,25,7,yes,26,1,HD -> UHD,SRC05,HD,UHD,HD,UHD,0,same
1,25,7,yes,27,1,HD -> UHD,SRC08,HD,UHD,HD,UHD,1,slightly better
1,25,7,yes,28,3,"UHD -> UHD
L: HD -> UHD",SRC04,HD,UHD,UHD,UHD,1,slightly better
1,25,7,yes,29,6,"HD -> HD
L: UHD -> HD",SRC02,UHD,HD,HD,HD,0,same
1,25,7,yes,30,4,"HD -> HD
L: HD -> UHD",SRC03,HD,UHD,HD,HD,2,better
1,25,7,yes,31,5,"UHD -> UHD
L: UHD -> HD",SRC07,UHD,HD,UHD,UHD,0,same
1,25,7,yes,32,2,UHD -> HD,SRC06,UHD,HD,UHD,HD,-1,slightly worse
1,25,7,yes,33,1,HD -> UHD,SRC03,HD,UHD,HD,UHD,1,slightly better
1,25,7,yes,34,4,"HD -> HD
L: HD -> UHD",SRC05,HD,UHD,HD,HD,0,same
1,25,7,yes,35,4,"HD -> HD
L: HD -> UHD",SRC08,HD,UHD,HD,HD,1,slightly better
1,25,7,yes,36,8,HD -> HD,SRC07,HD,HD,HD,HD,-2,worse
1,25,7,yes,37,7,UHD -> UHD,SRC02,UHD,UHD,UHD,UHD,0,same
1,25,7,yes,38,8,HD -> HD,SRC01,HD,HD,HD,HD,3,much better
1,25,7,yes,39,4,"HD -> HD
L: HD -> UHD",SRC06,HD,UHD,HD,HD,1,slightly better
1,25,7,yes,40,8,HD -> HD,SRC04,HD,HD,HD,HD,2,better
1,25,7,yes,41,8,HD -> HD,SRC02,HD,HD,HD,HD,1,slightly better
1,25,7,yes,42,5,"UHD -> UHD
L: UHD -> HD",SRC03,UHD,HD,UHD,UHD,-1,slightly worse
1,25,7,yes,43,5,"UHD -> UHD
L: UHD -> HD",SRC06,UHD,HD,UHD,UHD,1,slightly better
1,25,7,yes,44,4,"HD -> HD
L: HD -> UHD",SRC07,HD,UHD,HD,HD,2,better
1,25,7,yes,45,2,UHD -> HD,SRC01,UHD,HD,UHD,HD,-1,slightly worse
1,25,7,yes,46,7,UHD -> UHD,SRC08,UHD,UHD,UHD,UHD,2,better
1,25,7,yes,47,6,"HD -> HD
L: UHD -> HD",SRC05,UHD,HD,HD,HD,-1,slightly worse
1,25,7,yes,48,6,"HD -> HD
L: UHD -> HD",SRC04,UHD,HD,HD,HD,1,slightly better
1,25,7,yes,49,3,"UHD -> UHD
L: HD -> UHD",SRC02,HD,UHD,UHD,UHD,1,slightly better
1,25,7,yes,50,5,"UHD -> UHD
L: UHD -> HD",SRC08,UHD,HD,UHD,UHD,1,slightly better
1,25,7,yes,51,7,UHD -> UHD,SRC01,UHD,UHD,UHD,UHD,1,slightly better
1,25,7,yes,52,2,UHD -> HD,SRC04,UHD,HD,UHD,HD,1,slightly better
1,25,7,yes,53,3,"UHD -> UHD
L: HD -> UHD",SRC05,HD,UHD,UHD,UHD,2,better
1,25,7,yes,54,1,HD -> UHD,SRC07,HD,UHD,HD,UHD,-1,slightly worse
1,25,7,yes,55,6,"HD -> HD
L: UHD -> HD",SRC03,UHD,HD,HD,HD,1,slightly better
1,25,7,yes,56,1,HD -> UHD,SRC06,HD,UHD,HD,UHD,-1,slightly worse
1,25,7,yes,57,8,HD -> HD,SRC08,HD,HD,HD,HD,1,slightly better
1,25,7,yes,58,5,"UHD -> UHD
L: UHD -> HD",SRC02,UHD,HD,UHD,UHD,2,better
1,25,7,yes,59,8,HD -> HD,SRC03,HD,HD,HD,HD,-1,slightly worse
1,25,7,yes,60,3,"UHD -> UHD
L: HD -> UHD",SRC07,HD,UHD,UHD,UHD,1,slightly better
1,25,7,yes,61,7,UHD -> UHD,SRC06,UHD,UHD,UHD,UHD,-1,slightly worse
1,25,7,yes,62,1,HD -> UHD,SRC01,HD,UHD,HD,UHD,2,better
1,25,7,yes,63,4,"HD -> HD
L: HD -> UHD",SRC04,HD,UHD,HD,HD,2,better
1,25,7,yes,64,5,"UHD -> UHD
L: UHD -> HD",SRC05,UHD,HD,UHD,UHD,1,slightly better
1,26,7,yes,1,8,HD -> HD,SRC05,HD,HD,HD,HD,-1,slightly worse
1,26,7,yes,2,4,"HD -> HD
L: HD -> UHD",SRC07,HD,UHD,HD,HD,0,same
1,26,7,yes,3,6,"HD -> HD
L: UHD -> HD",SRC06,UHD,HD,HD,HD,-1,slightly worse
1,26,7,yes,4,1,HD -> UHD,SRC01,HD,UHD,HD,UHD,0,same
1,26,7,yes,5,4,"HD -> HD
L: HD -> UHD",SRC02,HD,UHD,HD,HD,0,same
1,26,7,yes,6,6,"HD -> HD
L: UHD -> HD",SRC04,UHD,HD,HD,HD,-1,slightly worse
1,26,7,yes,7,4,"HD -> HD
L: HD -> UHD",SRC03,HD,UHD,HD,HD,-1,slightly worse
1,26,7,yes,8,6,"HD -> HD
L: UHD -> HD",SRC08,UHD,HD,HD,HD,-1,slightly worse
1,26,7,yes,9,6,"HD -> HD
L: UHD -> HD",SRC07,UHD,HD,HD,HD,0,same
1,26,7,yes,10,8,HD -> HD,SRC02,HD,HD,HD,HD,0,same
1,26,7,yes,11,7,UHD -> UHD,SRC08,UHD,UHD,UHD,UHD,0,same
1,26,7,yes,12,2,UHD -> HD,SRC03,UHD,HD,UHD,HD,-1,slightly worse
1,26,7,yes,13,2,UHD -> HD,SRC04,UHD,HD,UHD,HD,-1,slightly worse
1,26,7,yes,14,8,HD -> HD,SRC06,HD,HD,HD,HD,-2,worse
1,26,7,yes,15,5,"UHD -> UHD
L: UHD -> HD",SRC05,UHD,HD,UHD,UHD,0,same
1,26,7,yes,16,5,"UHD -> UHD
L: UHD -> HD",SRC01,UHD,HD,UHD,UHD,-1,slightly worse
1,26,7,yes,17,8,HD -> HD,SRC01,HD,HD,HD,HD,-1,slightly worse
1,26,7,yes,18,3,"UHD -> UHD
L: HD -> UHD",SRC08,HD,UHD,UHD,UHD,1,slightly better
1,26,7,yes,19,7,UHD -> UHD,SRC07,UHD,UHD,UHD,UHD,0,same
1,26,7,yes,20,5,"UHD -> UHD
L: UHD -> HD",SRC04,UHD,HD,UHD,UHD,0,same
1,26,7,yes,21,7,UHD -> UHD,SRC06,UHD,UHD,UHD,UHD,1,slightly better
1,26,7,yes,22,1,HD -> UHD,SRC05,HD,UHD,HD,UHD,0,same
1,26,7,yes,23,7,UHD -> UHD,SRC02,UHD,UHD,UHD,UHD,0,same
1,26,7,yes,24,6,"HD -> HD
L: UHD -> HD",SRC03,UHD,HD,HD,HD,1,slightly better
1,26,7,yes,25,2,UHD -> HD,SRC02,UHD,HD,UHD,HD,1,slightly better
1,26,7,yes,26,8,HD -> HD,SRC03,HD,HD,HD,HD,0,same
1,26,7,yes,27,7,UHD -> UHD,SRC01,UHD,UHD,UHD,UHD,-1,slightly worse
1,26,7,yes,28,4,"HD -> HD
L: HD -> UHD",SRC06,HD,UHD,HD,HD,1,slightly better
1,26,7,yes,29,5,"UHD -> UHD
L: UHD -> HD",SRC08,UHD,HD,UHD,UHD,-1,slightly worse
1,26,7,yes,30,4,"HD -> HD
L: HD -> UHD",SRC05,HD,UHD,HD,HD,1,slightly better
1,26,7,yes,31,1,HD -> UHD,SRC07,HD,UHD,HD,UHD,1,slightly better
1,26,7,yes,32,3,"UHD -> UHD
L: HD -> UHD",SRC04,HD,UHD,UHD,UHD,0,same
1,26,7,yes,33,2,UHD -> HD,SRC08,UHD,HD,UHD,HD,-1,slightly worse
1,26,7,yes,34,1,HD -> UHD,SRC06,HD,UHD,HD,UHD,1,slightly better
1,26,7,yes,35,1,HD -> UHD,SRC02,HD,UHD,HD,UHD,1,slightly better
1,26,7,yes,36,5,"UHD -> UHD
L: UHD -> HD",SRC03,UHD,HD,UHD,UHD,1,slightly better
1,26,7,yes,37,4,"HD -> HD
L: HD -> UHD",SRC04,HD,UHD,HD,HD,0,same
1,26,7,yes,38,6,"HD -> HD
L: UHD -> HD",SRC01,UHD,HD,HD,HD,-1,slightly worse
1,26,7,yes,39,2,UHD -> HD,SRC07,UHD,HD,UHD,HD,-1,slightly worse
1,26,7,yes,40,7,UHD -> UHD,SRC05,UHD,UHD,UHD,UHD,0,same
1,26,7,yes,41,3,"UHD -> UHD
L: HD -> UHD",SRC06,HD,UHD,UHD,UHD,-1,slightly worse
1,26,7,yes,42,2,UHD -> HD,SRC05,UHD,HD,UHD,HD,-1,slightly worse
1,26,7,yes,43,6,"HD -> HD
L: UHD -> HD",SRC02,UHD,HD,HD,HD,0,same
1,26,7,yes,44,3,"UHD -> UHD
L: HD -> UHD",SRC03,HD,UHD,UHD,UHD,1,slightly better
1,26,7,yes,45,3,"UHD -> UHD
L: HD -> UHD",SRC07,HD,UHD,UHD,UHD,0,same
1,26,7,yes,46,3,"UHD -> UHD
L: HD -> UHD",SRC01,HD,UHD,UHD,UHD,-1,slightly worse
1,26,7,yes,47,1,HD -> UHD,SRC04,HD,UHD,HD,UHD,1,slightly better
1,26,7,yes,48,8,HD -> HD,SRC08,HD,HD,HD,HD,1,slightly better
1,26,7,yes,49,4,"HD -> HD
L: HD -> UHD",SRC08,HD,UHD,HD,HD,-1,slightly worse
1,26,7,yes,50,8,HD -> HD,SRC07,HD,HD,HD,HD,0,same
1,26,7,yes,51,1,HD -> UHD,SRC03,HD,UHD,HD,UHD,-1,slightly worse
1,26,7,yes,52,5,"UHD -> UHD
L: UHD -> HD",SRC06,UHD,HD,UHD,UHD,0,same
1,26,7,yes,53,5,"UHD -> UHD
L: UHD -> HD",SRC02,UHD,HD,UHD,UHD,0,same
1,26,7,yes,54,2,UHD -> HD,SRC01,UHD,HD,UHD,HD,-1,slightly worse
1,26,7,yes,55,7,UHD -> UHD,SRC04,UHD,UHD,UHD,UHD,-1,slightly worse
1,26,7,yes,56,6,"HD -> HD
L: UHD -> HD",SRC05,UHD,HD,HD,HD,1,slightly better
1,26,7,yes,57,3,"UHD -> UHD
L: HD -> UHD",SRC05,HD,UHD,UHD,UHD,1,slightly better
1,26,7,yes,58,8,HD -> HD,SRC04,HD,HD,HD,HD,-1,slightly worse
1,26,7,yes,59,5,"UHD -> UHD
L: UHD -> HD",SRC07,UHD,HD,UHD,UHD,-1,slightly worse
1,26,7,yes,60,1,HD -> UHD,SRC08,HD,UHD,HD,UHD,-1,slightly worse
1,26,7,yes,61,3,"UHD -> UHD
L: HD -> UHD",SRC02,HD,UHD,UHD,UHD,1,slightly better
1,26,7,yes,62,4,"HD -> HD
L: HD -> UHD",SRC01,HD,UHD,HD,HD,0,same
1,26,7,yes,63,2,UHD -> HD,SRC06,UHD,HD,UHD,HD,0,same
1,26,7,yes,64,7,UHD -> UHD,SRC03,UHD,UHD,UHD,UHD,1,slightly better
1,27,7,yes,1,5,"UHD -> UHD
L: UHD -> HD",SRC06,UHD,HD,UHD,UHD,-2,worse
1,27,7,yes,2,4,"HD -> HD
L: HD -> UHD",SRC08,HD,UHD,HD,HD,1,slightly better
1,27,7,yes,3,7,UHD -> UHD,SRC03,UHD,UHD,UHD,UHD,0,same
1,27,7,yes,4,2,UHD -> HD,SRC01,UHD,HD,UHD,HD,-1,slightly worse
1,27,7,yes,5,8,HD -> HD,SRC02,HD,HD,HD,HD,0,same
1,27,7,yes,6,7,UHD -> UHD,SRC04,UHD,UHD,UHD,UHD,0,same
1,27,7,yes,7,8,HD -> HD,SRC07,HD,HD,HD,HD,0,same
1,27,7,yes,8,1,HD -> UHD,SRC05,HD,UHD,HD,UHD,1,slightly better
1,27,7,yes,9,6,"HD -> HD
L: UHD -> HD",SRC05,UHD,HD,HD,HD,-1,slightly worse
1,27,7,yes,10,4,"HD -> HD
L: HD -> UHD",SRC02,HD,UHD,HD,HD,1,slightly better
1,27,7,yes,11,3,"UHD -> UHD
L: HD -> UHD",SRC07,HD,UHD,UHD,UHD,1,slightly better
1,27,7,yes,12,4,"HD -> HD
L: HD -> UHD",SRC01,HD,UHD,HD,HD,1,slightly better
1,27,7,yes,13,3,"UHD -> UHD
L: HD -> UHD",SRC08,HD,UHD,UHD,UHD,1,slightly better
1,27,7,yes,14,6,"HD -> HD
L: UHD -> HD",SRC04,UHD,HD,HD,HD,0,same
1,27,7,yes,15,1,HD -> UHD,SRC06,HD,UHD,HD,UHD,1,slightly better
1,27,7,yes,16,1,HD -> UHD,SRC03,HD,UHD,HD,UHD,1,slightly better
1,27,7,yes,17,3,"UHD -> UHD
L: HD -> UHD",SRC05,HD,UHD,UHD,UHD,1,slightly better
1,27,7,yes,18,4,"HD -> HD
L: HD -> UHD",SRC04,HD,UHD,HD,HD,1,slightly better
1,27,7,yes,19,1,HD -> UHD,SRC01,HD,UHD,HD,UHD,1,slightly better
1,27,7,yes,20,4,"HD -> HD
L: HD -> UHD",SRC07,HD,UHD,HD,HD,1,slightly better
1,27,7,yes,21,4,"HD -> HD
L: HD -> UHD",SRC06,HD,UHD,HD,HD,1,slightly better
1,27,7,yes,22,1,HD -> UHD,SRC02,HD,UHD,HD,UHD,1,slightly better
1,27,7,yes,23,6,"HD -> HD
L: UHD -> HD",SRC03,UHD,HD,HD,HD,0,same
1,27,7,yes,24,6,"HD -> HD
L: UHD -> HD",SRC08,UHD,HD,HD,HD,0,same
1,27,7,yes,25,3,"UHD -> UHD
L: HD -> UHD",SRC06,HD,UHD,UHD,UHD,0,same
1,27,7,yes,26,7,UHD -> UHD,SRC02,UHD,UHD,UHD,UHD,0,same
1,27,7,yes,27,3,"UHD -> UHD
L: HD -> UHD",SRC03,HD,UHD,UHD,UHD,1,slightly better
1,27,7,yes,28,2,UHD -> HD,SRC04,UHD,HD,UHD,HD,0,same
1,27,7,yes,29,1,HD -> UHD,SRC08,HD,UHD,HD,UHD,1,slightly better
1,27,7,yes,30,2,UHD -> HD,SRC05,UHD,HD,UHD,HD,0,same
1,27,7,yes,31,8,HD -> HD,SRC01,HD,HD,HD,HD,0,same
1,27,7,yes,32,5,"UHD -> UHD
L: UHD -> HD",SRC07,UHD,HD,UHD,UHD,-1,slightly worse
1,27,7,yes,33,7,UHD -> UHD,SRC07,UHD,UHD,UHD,UHD,0,same
1,27,7,yes,34,5,"UHD -> UHD
L: UHD -> HD",SRC05,UHD,HD,UHD,UHD,-1,slightly worse
1,27,7,yes,35,1,HD -> UHD,SRC04,HD,UHD,HD,UHD,1,slightly better
1,27,7,yes,36,5,"UHD -> UHD
L: UHD -> HD",SRC02,UHD,HD,UHD,UHD,0,same
1,27,7,yes,37,2,UHD -> HD,SRC03,UHD,HD,UHD,HD,-1,slightly worse
1,27,7,yes,38,8,HD -> HD,SRC06,HD,HD,HD,HD,0,same
1,27,7,yes,39,5,"UHD -> UHD
L: UHD -> HD",SRC08,UHD,HD,UHD,UHD,0,same
1,27,7,yes,40,7,UHD -> UHD,SRC01,UHD,UHD,UHD,UHD,0,same
1,27,7,yes,41,6,"HD -> HD
L: UHD -> HD",SRC01,UHD,HD,HD,HD,0,same
1,27,7,yes,42,8,HD -> HD,SRC08,HD,HD,HD,HD,0,same
1,27,7,yes,43,6,"HD -> HD
L: UHD -> HD",SRC06,UHD,HD,HD,HD,0,same
1,27,7,yes,44,8,HD -> HD,SRC04,HD,HD,HD,HD,0,same
1,27,7,yes,45,2,UHD -> HD,SRC02,UHD,HD,UHD,HD,-1,slightly worse
1,27,7,yes,46,5,"UHD -> UHD
L: UHD -> HD",SRC03,UHD,HD,UHD,UHD,-1,slightly worse
1,27,7,yes,47,6,"HD -> HD
L: UHD -> HD",SRC07,UHD,HD,HD,HD,-1,slightly worse
1,27,7,yes,48,4,"HD -> HD
L: HD -> UHD",SRC05,HD,UHD,HD,HD,0,same
1,27,7,yes,49,2,UHD -> HD,SRC08,UHD,HD,UHD,HD,0,same
1,27,7,yes,50,5,"UHD -> UHD
L: UHD -> HD",SRC04,UHD,HD,UHD,UHD,0,same
1,27,7,yes,51,7,UHD -> UHD,SRC05,UHD,UHD,UHD,UHD,0,same
1,27,7,yes,52,2,UHD -> HD,SRC07,UHD,HD,UHD,HD,-1,slightly worse
1,27,7,yes,53,3,"UHD -> UHD
L: HD -> UHD",SRC02,HD,UHD,UHD,UHD,0,same
1,27,7,yes,54,3,"UHD -> UHD
L: HD -> UHD",SRC01,HD,UHD,UHD,UHD,0,same
1,27,7,yes,55,7,UHD -> UHD,SRC06,UHD,UHD,UHD,UHD,0,same
1,27,7,yes,56,8,HD -> HD,SRC03,HD,HD,HD,HD,0,same
1,27,7,yes,57,2,UHD -> HD,SRC06,UHD,HD,UHD,HD,-1,slightly worse
1,27,7,yes,58,6,"HD -> HD
L: UHD -> HD",SRC02,UHD,HD,HD,HD,0,same
1,27,7,yes,59,7,UHD -> UHD,SRC08,UHD,UHD,UHD,UHD,0,same
1,27,7,yes,60,4,"HD -> HD
L: HD -> UHD",SRC03,HD,UHD,HD,HD,1,slightly better
1,27,7,yes,61,1,HD -> UHD,SRC07,HD,UHD,HD,UHD,1,slightly better
1,27,7,yes,62,8,HD -> HD,SRC05,HD,HD,HD,HD,0,same
1,27,7,yes,63,3,"UHD -> UHD
L: HD -> UHD",SRC04,HD,UHD,UHD,UHD,1,slightly better
1,27,7,yes,64,5,"UHD -> UHD
L: UHD -> HD",SRC01,UHD,HD,UHD,UHD,-1,slightly worse
1,28,7,yes,1,3,"UHD -> UHD
L: HD -> UHD",SRC04,HD,UHD,UHD,UHD,3,much better
1,28,7,yes,2,6,"HD -> HD
L: UHD -> HD",SRC07,UHD,HD,HD,HD,-2,worse
1,28,7,yes,3,8,HD -> HD,SRC01,HD,HD,HD,HD,0,same
1,28,7,yes,4,3,"UHD -> UHD
L: HD -> UHD",SRC02,HD,UHD,UHD,UHD,2,better
1,28,7,yes,5,6,"HD -> HD
L: UHD -> HD",SRC05,UHD,HD,HD,HD,-2,worse
1,28,7,yes,6,8,HD -> HD,SRC03,HD,HD,HD,HD,0,same
1,28,7,yes,7,6,"HD -> HD
L: UHD -> HD",SRC06,UHD,HD,HD,HD,-1,slightly worse
1,28,7,yes,8,1,HD -> UHD,SRC08,HD,UHD,HD,UHD,1,slightly better
1,28,7,yes,9,2,UHD -> HD,SRC05,UHD,HD,UHD,HD,-1,slightly worse
1,28,7,yes,10,1,HD -> UHD,SRC03,HD,UHD,HD,UHD,3,much better
1,28,7,yes,11,8,HD -> HD,SRC07,HD,HD,HD,HD,0,same
1,28,7,yes,12,4,"HD -> HD
L: HD -> UHD",SRC06,HD,UHD,HD,HD,1,slightly better
1,28,7,yes,13,3,"UHD -> UHD
L: HD -> UHD",SRC08,HD,UHD,UHD,UHD,1,slightly better
1,28,7,yes,14,6,"HD -> HD
L: UHD -> HD",SRC04,UHD,HD,HD,HD,-2,worse
1,28,7,yes,15,2,UHD -> HD,SRC02,UHD,HD,UHD,HD,-1,slightly worse
1,28,7,yes,16,3,"UHD -> UHD
L: HD -> UHD",SRC01,HD,UHD,UHD,UHD,2,better
1,28,7,yes,17,7,UHD -> UHD,SRC05,UHD,UHD,UHD,UHD,0,same
1,28,7,yes,18,2,UHD -> HD,SRC07,UHD,HD,UHD,HD,-2,worse
1,28,7,yes,19,8,HD -> HD,SRC04,HD,HD,HD,HD,0,same
1,28,7,yes,20,8,HD -> HD,SRC08,HD,HD,HD,HD,0,same
1,28,7,yes,21,1,HD -> UHD,SRC02,HD,UHD,HD,UHD,1,slightly better
1,28,7,yes,22,5,"UHD -> UHD
L: UHD -> HD",SRC03,UHD,HD,UHD,UHD,-2,worse
1,28,7,yes,23,4,"HD -> HD
L: HD -> UHD",SRC01,HD,UHD,HD,HD,2,better
1,28,7,yes,24,5,"UHD -> UHD
L: UHD -> HD",SRC06,UHD,HD,UHD,UHD,-3,much worse
1,28,7,yes,25,5,"UHD -> UHD
L: UHD -> HD",SRC05,UHD,HD,UHD,UHD,-1,slightly worse
1,28,7,yes,26,1,HD -> UHD,SRC04,HD,UHD,HD,UHD,3,much better
1,28,7,yes,27,5,"UHD -> UHD
L: UHD -> HD",SRC02,UHD,HD,UHD,UHD,-1,slightly worse
1,28,7,yes,28,4,"HD -> HD
L: HD -> UHD",SRC08,HD,UHD,HD,HD,1,slightly better
1,28,7,yes,29,7,UHD -> UHD,SRC01,UHD,UHD,UHD,UHD,0,same
1,28,7,yes,30,4,"HD -> HD
L: HD -> UHD",SRC03,HD,UHD,HD,HD,2,better
1,28,7,yes,31,8,HD -> HD,SRC06,HD,HD,HD,HD,0,same
1,28,7,yes,32,4,"HD -> HD
L: HD -> UHD",SRC07,HD,UHD,HD,HD,1,slightly better
1,28,7,yes,33,7,UHD -> UHD,SRC08,UHD,UHD,UHD,UHD,0,same
1,28,7,yes,34,2,UHD -> HD,SRC03,UHD,HD,UHD,HD,-3,much worse
1,28,7,yes,35,1,HD -> UHD,SRC01,HD,UHD,HD,UHD,2,better
1,28,7,yes,36,8,HD -> HD,SRC02,HD,HD,HD,HD,0,same
1,28,7,yes,37,7,UHD -> UHD,SRC06,UHD,UHD,UHD,UHD,0,same
1,28,7,yes,38,7,UHD -> UHD,SRC04,UHD,UHD,UHD,UHD,0,same
1,28,7,yes,39,3,"UHD -> UHD
L: HD -> UHD",SRC07,HD,UHD,UHD,UHD,2,better
1,28,7,yes,40,3,"UHD -> UHD
L: HD -> UHD",SRC05,HD,UHD,UHD,UHD,3,much better
1,28,7,yes,41,2,UHD -> HD,SRC04,UHD,HD,UHD,HD,-3,much worse
1,28,7,yes,42,7,UHD -> UHD,SRC07,UHD,UHD,UHD,UHD,0,same
1,28,7,yes,43,2,UHD -> HD,SRC01,UHD,HD,UHD,HD,-1,slightly worse
1,28,7,yes,44,6,"HD -> HD
L: UHD -> HD",SRC03,UHD,HD,HD,HD,-2,worse
1,28,7,yes,45,2,UHD -> HD,SRC06,UHD,HD,UHD,HD,-2,worse
1,28,7,yes,46,5,"UHD -> UHD
L: UHD -> HD",SRC08,UHD,HD,UHD,UHD,-1,slightly worse
1,28,7,yes,47,1,HD -> UHD,SRC05,HD,UHD,HD,UHD,2,better
1,28,7,yes,48,6,"HD -> HD
L: UHD -> HD",SRC02,UHD,HD,HD,HD,-1,slightly worse
1,28,7,yes,49,5,"UHD -> UHD
L: UHD -> HD",SRC04,UHD,HD,UHD,UHD,-1,slightly worse
1,28,7,yes,50,4,"HD -> HD
L: HD -> UHD",SRC02,HD,UHD,HD,HD,1,slightly better
1,28,7,yes,51,3,"UHD -> UHD
L: HD -> UHD",SRC06,HD,UHD,UHD,UHD,2,better
1,28,7,yes,52,1,HD -> UHD,SRC07,HD,UHD,HD,UHD,1,slightly better
1,28,7,yes,53,6,"HD -> HD
L: UHD -> HD",SRC08,UHD,HD,HD,HD,-1,slightly worse
1,28,7,yes,54,5,"UHD -> UHD
L: UHD -> HD",SRC01,UHD,HD,UHD,UHD,-1,slightly worse
1,28,7,yes,55,7,UHD -> UHD,SRC03,UHD,UHD,UHD,UHD,0,same
1,28,7,yes,56,8,HD -> HD,SRC05,HD,HD,HD,HD,0,same
1,28,7,yes,57,4,"HD -> HD
L: HD -> UHD",SRC04,HD,UHD,HD,HD,2,better
1,28,7,yes,58,6,"HD -> HD
L: UHD -> HD",SRC01,UHD,HD,HD,HD,-1,slightly worse
1,28,7,yes,59,3,"UHD -> UHD
L: HD -> UHD",SRC03,HD,UHD,UHD,UHD,3,much better
1,28,7,yes,60,1,HD -> UHD,SRC06,HD,UHD,HD,UHD,2,better
1,28,7,yes,61,5,"UHD -> UHD
L: UHD -> HD",SRC07,UHD,HD,UHD,UHD,-2,worse
1,28,7,yes,62,2,UHD -> HD,SRC08,UHD,HD,UHD,HD,-1,slightly worse
1,28,7,yes,63,7,UHD -> UHD,SRC02,UHD,UHD,UHD,UHD,0,same
1,28,7,yes,64,4,"HD -> HD
L: HD -> UHD",SRC05,HD,UHD,HD,HD,2,better
1,29,7,yes,1,2,UHD -> HD,SRC01,UHD,HD,UHD,HD,-1,slightly worse
1,29,7,yes,2,3,"UHD -> UHD
L: HD -> UHD",SRC02,HD,UHD,UHD,UHD,1,slightly better
1,29,7,yes,3,5,"UHD -> UHD
L: UHD -> HD",SRC07,UHD,HD,UHD,UHD,-1,slightly worse
1,29,7,yes,4,1,HD -> UHD,SRC06,HD,UHD,HD,UHD,0,same
1,29,7,yes,5,6,"HD -> HD
L: UHD -> HD",SRC04,UHD,HD,HD,HD,-3,much worse
1,29,7,yes,6,8,HD -> HD,SRC03,HD,HD,HD,HD,0,same
1,29,7,yes,7,6,"HD -> HD
L: UHD -> HD",SRC05,UHD,HD,HD,HD,0,same
1,29,7,yes,8,3,"UHD -> UHD
L: HD -> UHD",SRC08,HD,UHD,UHD,UHD,1,slightly better
1,29,7,yes,9,4,"HD -> HD
L: HD -> UHD",SRC01,HD,UHD,HD,HD,1,slightly better
1,29,7,yes,10,6,"HD -> HD
L: UHD -> HD",SRC07,UHD,HD,HD,HD,0,same
1,29,7,yes,11,5,"UHD -> UHD
L: UHD -> HD",SRC06,UHD,HD,UHD,UHD,0,same
1,29,7,yes,12,3,"UHD -> UHD
L: HD -> UHD",SRC03,HD,UHD,UHD,UHD,2,better
1,29,7,yes,13,2,UHD -> HD,SRC05,UHD,HD,UHD,HD,0,same
